PV,Tem
552.47,22
725.5,22.89
864.58,23.29
960.78,23.96
991.5,25.4
990.95,26.65
910.38,27.11
781.78,27.14
599.72,26.92
399.58,26.42
246.98,25.29
81.78,22.37
0,19.56
0,18.99
0,17.6
0,16.04
0,15.26
0,14.88
0,14.67
0,14.43
0,14.55
15.15,14.84
85.22,17.88
194.4,22.31
271.55,24.29
362.1,24.96
450.02,24.58
556.15,24.03
656.22,23.5
831.65,23.6
634.47,24.62
712.17,25.99
555.75,26.65
376.9,26.16
194.75,25.08
63.85,22.67
0,20.86
0,20.56
0,19.73
0,18.41
0,17.39
0,16.63
0,16.01
0,16.06
0,16.26
14.35,16.26
78.9,17.82
196.23,20.62
337.15,22.23
478.1,23.42
485.52,24.19
483.1,24.18
612.03,23.72
484.67,23.33
540.35,22.78
442.4,22.19
362.3,21.83
248.25,21.58
115.12,20.89
43.03,19.41
0,18.32
0,17.84
0,17.42
0,17.15
0,16.54
0,15.71
0,14.85
0,14.19
0,13.49
6.88,13.25
26.73,14.95
93.38,17.51
258.33,19.41
247.9,20.57
393.45,21.69
444.75,22.33
546.38,22.47
739.6,22.5
634.25,22.64
663.05,22.74
533.28,22.54
359.9,21.96
187,21.11
62.33,19.91
0,18.23
0,17.05
0,16.16
0,15.37
0,14.62
0,13.78
0,13.34
0,13.12
0,13.07
12.93,13.85
79.9,16.44
192.9,19.18
354.73,21.24
503.65,22.91
634.62,24.18
706.22,24.81
721.05,25.01
740.72,25.04
663.92,25.35
497.38,25.39
419.08,25.05
259.55,24.62
128.93,23.92
40.8,22.65
0,19.81
0,17.74
0,17.14
0,16.73
0,15.95
0,15.36
0,14.74
0,14
0,13.29
15.75,13.39
118.78,15.62
279.38,18.18
478.67,20.17
684.67,21.55
811.53,22.5
927.72,23.13
968.28,23.65
950.47,23.88
858.42,23.99
710.45,23.93
499.62,24
356.83,23.78
230.93,23.19
88.03,21.85
0,19.58
0,18.24
0,17.19
0,16.43
0,16.29
0,15.71
0,15.23
0,14.87
0,14.43
20.67,14.57
154.02,17.47
342.7,20.96
537.67,23.59
710.22,25.38
809.72,26.75
915.55,27.7
857.75,27.75
795.65,26.86
787.15,25.74
676.8,24.72
578.72,24.2
395.27,24.4
230.75,24.41
81.07,22.89
0,20.91
0,19.85
0,18.61
0,17.52
0,17.08
0,17.28
0,17.33
0,17.57
0,17.7
17.75,18.21
112.1,20.12
253.3,21.69
439.52,23.05
596.72,23.99
622.9,24.7
664,25.36
778.12,25.87
718.47,26.05
764.9,25.71
719.95,24.99
569.53,25.27
356.75,25.72
212.52,25.41
80.25,23.44
0,20.36
0,19.51
0,18.94
0,18.52
0,17.91
0,16.97
0,16.13
0,15.42
0,15.39
20.6,15.76
147.23,19.08
329.77,22.87
518.58,25.04
688.05,26.59
785.22,27.85
874.17,28.97
852.08,29.33
834.53,30.04
718.05,30.71
695.47,30.67
549.38,29.53
360.83,28.14
167.55,26.8
66.35,25
0,23.08
0,22.1
0,21.46
0,20.37
0,18.64
0,17.25
0,16.49
0,16.05
0,15.69
6.97,15.01
32.55,14.94
79.45,15.39
124.93,15.91
269.35,16.55
352.33,17.07
432.05,16.91
523.53,17.38
331.15,18.91
306.15,20.44
468.05,21.12
470.73,20.72
310.73,19.89
147.52,18.83
59.97,17.78
0,16.56
0,15.47
0,14.65
0,13.95
0,13.35
0,12.86
0,12.48
0,12.2
0,11.87
14.93,12.04
103.93,13.36
248.73,15.2
450.3,17.99
662.62,20.65
825.2,22.6
924.58,24.1
958,25.09
961.7,25.68
894.88,25.59
758.95,25.11
554.53,24.3
380.42,23.4
226.45,22.37
77.62,20.93
0,18.44
0,17.28
0,16.36
0,15.73
0,15.09
0,14.56
0,14.22
0,14.02
0,13.92
16.2,14.34
123.82,17.27
277.67,19.74
484.67,21.43
670.12,22.29
817.67,22.93
895.72,23.62
967.55,24.36
926.85,25.05
830.62,25.35
665.42,25.1
540.1,24.49
367.88,23.49
219.02,22.24
74.4,20.8
3.1,18.76
0,17.77
0,16.95
0,16.35
0,15.94
0,15.75
0,15.79
0,15.88
0,15.92
21.9,16.11
158.68,18.59
341.52,21.06
519.08,22.7
688.5,24.08
832.38,25.11
930.42,25.8
916.88,26.31
872.7,26.49
786.62,26.35
689.97,26.07
572.62,25.96
435.27,25.75
252.6,24.95
87.57,23.25
3.55,19.61
0,18.39
0,17.89
0,17.4
0,16.66
0,16.19
0,15.86
0,15.62
0,15.49
19.23,15.95
135.55,19.66
298.45,23.21
451.83,25.41
683.4,26.85
816.7,27.99
876.5,28.74
902.38,29.17
810.5,29.27
723.12,29.14
598.08,29.08
427.48,28.44
267.12,27.46
158.18,26.28
52.8,24.56
2.3,21.7
0,20.21
0,19.46
0,18.5
0,18.43
0,18.33
0,18.01
0,17.57
0,17.14
8.9,17.17
39.92,19.07
122.05,21.48
242.25,23.79
491.15,25.3
609.58,26.54
563.67,27.32
566.7,27.84
471.48,28.03
584.03,27.53
599.45,26.78
389.8,25.83
268.38,24.98
137.2,24.18
48.67,22.86
2.25,20.4
0,19.33
0,18.88
0,18.82
0,18.43
0,18
0,17.64
0,17.02
0,16.33
13.3,15.88
118.53,18.72
254.9,21.78
489.95,24.26
666.7,26.01
810.35,27.52
910.28,28.7
946.62,29.56
970.75,30.1
887.08,30.31
785.1,30.21
631.45,29.73
462.08,28.87
272.38,27.75
79.3,25.38
3.7,22.22
0,21.01
0,20.25
0,19.54
0,19.01
0,18.58
0,18.31
0,17.98
0,17.31
15.15,17.33
115,20.08
275.05,22.44
495.12,24.24
690.17,25.65
829.12,26.54
852.7,27.05
676.47,26.86
643.92,26.39
525.28,26.3
404.92,26.16
369.02,25.71
246.93,24.99
125.3,24.1
42.2,22.51
2.47,20.68
0,19.76
0,19.08
0,18.47
0,17.94
0,17.58
0,17.02
0,16.17
0,15.57
8.35,15.64
61.78,16.79
82.7,18.91
227.6,21.5
443.48,23.79
547.03,25.51
589.83,26.49
591.1,26.84
741.1,26.94
642.1,26.69
637.92,26.04
512.28,25
321.75,24.09
182.23,23.34
62.78,22.43
2.95,21.34
0,20.52
0,19.88
0,19.3
0,18.8
0,18.33
0,17.95
0,17.68
0,17.23
4.72,17.01
38.55,18.97
127.03,21.34
194.62,22.17
306,22.03
485.45,22.22
585.83,23.19
798.67,23.6
776.53,23.7
777.7,23.76
450.42,23.16
382.65,22.06
342.23,21.09
170.02,20.08
60.97,18.88
3.2,17.34
0,16.25
0,15.67
0,15.52
0,15.6
0,15.4
0,15.11
0,14.99
0,14.64
8.62,14.41
76.12,15.06
119.35,16.1
183.98,17.4
354.2,18.36
512.05,19.15
638.6,19.57
818.28,19.53
904.58,19.41
746.97,19.31
750.33,19.22
591.75,19.1
394.4,18.99
240.62,18.86
84.68,18.03
3.65,16.42
0,15.65
0,15.11
0,14.84
0,14.51
0,14.24
0,13.93
0,13.54
0,13.26
15.23,13.65
126.97,16.17
263.35,19.1
479.92,21.14
659.62,22.59
807.2,23.39
878.62,24.03
919.55,24.47
884.28,24.5
732.2,24.5
700.08,24.43
515.58,24.25
375.75,23.56
212.32,22.8
75.45,21.04
3.62,18.53
0,17.87
0,17
0,16.29
0,15.68
0,15.24
0,15
0,14.77
0,14.44
9.75,14.26
72.4,17
225.35,20.23
426.67,22.37
604,23.79
778.1,24.6
884.53,25.01
838.97,25.17
843.22,25.01
797.65,24.9
624.25,24.61
554.15,24.12
409.73,23.29
226.2,22.25
80.68,20.5
3.62,17.77
0,16.83
0,16.2
0,16.12
0,16.34
0,16.15
0,15.83
0,15.81
0,15.85
8.5,15.63
118.18,17.47
195.12,19.69
356.83,21.51
589.55,22.85
735.95,23.87
719.55,24.55
785.88,24.8
890.4,24.66
777.38,24.54
723.15,24.39
550.45,24.24
397.9,24.15
233.35,23.61
79.8,21.88
3.5,20.55
0,19.72
0,18.9
0,18.33
0,18.04
0,17.78
0,17.26
0,17.01
0,16.36
16.08,16.13
106.22,19.39
107.65,22.35
248.02,23.88
357.77,23.96
575.62,24.68
708.9,26.13
857.2,27.65
781.72,28.67
792.12,28.88
566.17,28.37
320.98,27.11
222.57,24.13
115.18,22.15
41.42,21.27
2.5,18.98
0,17.82
0,16.98
0,16.06
0,15.15
0,14.66
0,14.41
0,14.35
0,14.19
14.98,14.32
136.88,16.69
309.27,18.79
502.8,20.38
682.45,22.23
821.95,24.25
918.92,25.49
970.42,26.64
961.8,27.54
901.38,28.25
787.45,28.56
635.1,28.49
459.1,28.03
267.88,27.04
95.35,24.71
3.92,21.71
0,20.44
0,19.6
0,18.46
0,17.51
0,17.11
0,16.82
0,16.49
0,16.18
18.05,16.36
154.07,19.4
338.17,23.32
526.97,25.83
698.53,27.62
838.45,29.14
938.08,30.31
971.75,31.13
968.58,31.62
901.85,31.82
788.47,31.73
643.45,31.34
454.55,30.62
248.5,29.38
77.57,26.41
2.42,23.54
0,22
0,21.7
0,21.41
0,20.65
0,20.13
0,19.46
0,18.84
0,18.25
8.52,17.9
66.68,18.45
147.18,19.97
307.48,22.43
416.02,24.12
496.45,25.35
555.05,26.44
597.3,27.71
768.25,28.47
714.6,28.79
709.92,28.43
550.03,27.83
397.73,27.16
232.3,26.15
74.8,24.67
3.33,21.89
0,20.75
0,20.08
0,19.09
0,18.7
0,18.5
0,18.28
0,18.07
0,17.61
12.75,17.41
107.5,20.24
252.3,23.47
454.5,25.79
638.88,27.36
791.88,28.7
888.12,29.77
888.05,30.31
816.12,29.51
733.67,28.85
591.95,28.68
453.83,28.39
285.08,27.77
159.4,26.92
55.67,25.09
1.88,23.81
0,23.36
0,22.26
0,20.74
0,19.07
0,17.61
0,16.75
0,16.5
0,16.44
6.97,16.56
34.35,18.09
50.5,20.62
135.25,22.37
361.38,23.12
428.35,23.69
666.28,23.92
696.1,24.14
833.15,24.61
859.28,25.06
739.72,25.11
622.17,24.82
441.2,24.36
252.95,23.5
99.72,21.85
0,18.69
0,17.26
0,16.25
0,15.79
0,15.39
0,14.64
0,13.82
0,13.29
0,12.9
14.35,12.99
142.18,15.97
325.77,18.93
507.38,21.36
675.67,23.05
820.08,24.1
909.4,24.91
953.35,25.59
873.17,25.97
852.4,26.1
747.2,26.15
605.38,26.02
439.17,25.41
255.38,24.34
96.62,22.25
0,19.53
0,18.93
0,18.43
0,17.85
0,17.3
0,16.93
0,16.6
0,16.16
0,15.48
13.35,15.01
137.05,17.49
322.3,20.49
499.62,22.64
676.8,24.24
808.8,25.5
900.65,26.51
909.28,27.26
815.33,27.8
735.15,28.02
460.88,27.8
344.1,27.16
245.18,26.29
139.48,25.16
46.33,23.48
0,21.02
0,20.39
0,20.11
0,19.86
0,19.39
0,18.67
0,17.98
0,17.11
0,16.18
6.6,15.72
76.62,18.47
203.43,20.72
420.67,22.19
622.25,23.16
746.25,23.73
818.08,23.62
871.7,23.19
784.85,23.08
681.03,23.38
648.17,23.41
418.1,23.86
277.98,24.08
127.95,23.54
51.58,22.22
0,20.19
0,19.05
0,18.38
0,17.99
0,17.28
0,16.53
0,16.2
0,15.33
0,14.29
7.45,13.79
70.68,15.47
162.68,16.21
341.2,17.23
590.65,18.76
766.75,20.09
876.7,20.93
959.35,21.53
941.6,22.18
877.92,22.29
730.72,22.19
634.17,21.87
442.92,21.23
258.27,20.29
99.18,18.89
0,16.35
0,15.03
0,14.31
0,13.99
0,13.96
0,13.89
0,13.52
0,13.08
0,12.29
12.3,12
134.35,15.52
317.95,18.38
505.7,20.48
677.1,22.21
806.97,23.57
905.92,24.53
878,25.36
904.7,25.98
747.47,26.41
768.65,26.49
617.4,26.31
446.77,25.87
263.27,25.03
99,23.13
0,20.69
0,19.48
0,18.2
0,17.41
0,16.76
0,16.21
0,15.75
0,15.35
0,15.09
11.82,15.4
134.02,19
315.9,22.95
503.52,25.3
674.15,27.02
814.5,28.23
911.2,29.13
948.88,29.81
928.72,30.18
888.22,30.27
762.97,30.1
612.12,29.67
446.35,28.95
247.85,27.94
92.28,25.97
0,24.36
0,23.33
0,22.31
0,21.32
0,20.6
0,20.2
0,19.88
0,19.55
0,19.08
10.95,18.76
124.32,21.18
265.55,25.21
468.67,27.45
663.15,29.01
815.45,30.22
911.2,31.18
939.97,31.98
947.72,32.43
864,32.45
780.53,32.2
623.58,31.59
438.4,30.73
238.6,29.56
84.53,27.99
0,26.32
0,24.52
0,23.36
0,22.83
0,22.54
0,22.16
0,21.44
0,20.83
0,20.3
7.7,20.24
76.25,22.45
224.1,25.98
389.83,27.96
609.08,29.45
758.65,30.8
825.2,31.67
917.12,32.23
912.45,32.57
847.88,32.79
722.2,32.77
586.83,32.51
413.55,31.91
255.07,30.89
90.07,28.14
0,25.27
0,23.48
0,22.5
0,22.11
0,21.82
0,21.72
0,21.76
0,21.75
0,21.53
9.38,20.98
116.15,23.15
287.27,26.72
469,29.38
644.15,31.2
708.58,32.42
695.83,33.12
692.88,33.57
716.83,33.77
818.85,33.64
700.22,33.27
578.97,32.73
405.25,32
243.88,30.88
83.45,28.12
0,25.52
0,24.48
0,23.17
0,22
0,21.11
0,20.62
0,20.09
0,19.62
0,18.96
9.12,18.75
113.3,21.37
295.35,25.01
478.48,27.66
649.88,29.52
790.65,30.81
889.88,31.79
956.88,32.57
949.83,33.09
890.38,33.35
778.1,33.36
620.1,33.04
446.08,32.28
245.02,31.05
75.68,28.55
0,25.4
0,23.33
0,20.96
0,19.32
0,19.07
0,18.57
0,18.12
0,17.72
0,17.62
2.62,17.56
27.5,18.88
76.45,21.39
172.1,24.32
371.83,26.35
461.33,27.51
555.85,28.3
643.8,28.83
510.15,29.15
587.38,29.04
530,28.24
440.6,27.3
255.38,26.28
128.38,25.21
40.47,23.54
0,21.79
0,21.05
0,20.02
0,19.23
0,18.1
0,17.24
0,16.71
0,16.3
0,15.97
1.15,15.95
11,17.6
76.47,19.84
238.3,21.62
390.35,22.85
461.6,23.56
492.23,24.56
642.92,24.74
773.28,24.73
649.25,24.55
530.03,24.25
429.42,23.74
299.38,22.92
131.6,22.03
39,20.48
0,18.76
0,17.77
0,16.7
0,15.5
0,14.5
0,13.87
0,13.77
0,13.97
0,14.02
0.75,14.07
8.45,15.35
28.9,16.75
146.85,18.36
348.4,20.12
672.42,21.56
745.9,22.76
876.03,23.76
841.22,24.71
855.28,25.18
704.72,25.32
568.2,25.23
431.92,24.72
221.85,23.82
70.65,21.9
0,19.1
0,18.19
0,17.17
0,16.33
0,15.54
0,14.82
0,14.29
0,13.8
0,13.37
7.78,13.36
116.32,15.93
262.15,19.01
451.2,21.09
584.22,23.14
699.15,24.43
732.08,25.57
626.55,26.55
663.72,26.81
526.42,27.17
574.92,27.01
311.98,26.69
206.65,26.34
94.05,25.33
36.5,22.5
0,19.59
0,19.65
0,19.21
0,18.43
0,18.02
0,17.73
0,17.84
0,18.25
0,18.47
3.47,18.77
78.85,20.32
237.55,22.81
451.7,24.9
632.88,26.48
790.15,27.45
888.75,28.22
938.88,28.93
881.17,29.46
829.65,29.72
734.62,29.61
575.12,29.25
389.08,28.58
236.2,27.49
71.85,24.85
0,23.03
0,22.83
0,22.27
0,21.8
0,21.53
0,21.11
0,20.55
0,20.08
0,19.89
5.2,19.94
69.65,21.36
207.93,24.35
400.5,26.62
551.4,28.26
660.35,29.02
718.22,29.12
771,28.94
777.15,28.85
704.55,29.34
677.7,30
524.83,30.09
336.88,29.65
161.02,28.62
51.75,26.12
0,23.96
0,23.28
0,22.52
0,21.93
0,21.47
0,20.49
0,19.9
0,20.09
0,20.37
4.5,20.01
96.38,21.45
266.48,24.4
456.83,26.56
625.83,28.22
771.72,29.68
884.03,30.83
945.67,31.69
888.05,32.28
866.67,32.51
755.2,32.34
601.83,31.83
421.6,30.97
235.35,29.79
68.8,26.79
0,24.46
0,24.15
0,23.39
0,22.19
0,21.24
0,20.71
0,20.58
0,20.54
0,20.51
4.68,20.73
94.47,23.23
273.2,27.31
462.62,29.86
632.67,31.59
774.9,32.83
883.1,33.77
939.65,34.59
930.28,35.14
862.65,35.36
748.95,35.22
596.2,34.73
410.48,33.87
223.38,32.51
57.03,29.22
0,25.55
0,23.59
0,22.41
0,21.6
0,21.12
0,21.01
0,20.83
0,19.72
0,18.29
3.62,17.99
65.55,19.81
161.68,21.61
328.02,22.06
551.45,23.53
703.28,26.42
791.15,28.28
885.12,29.24
906.42,30.03
786.62,30.43
677.38,30.43
474.58,30.09
348.33,29.37
186.73,28.21
66.57,25.58
0,23.11
0,22.25
0,21.01
0,20.44
0,20.35
0,20.1
0,19.12
0,18.63
0,18.1
4.47,17.29
88.5,19.67
260.25,23.42
453.65,26.01
624.85,27.58
769.95,28.49
895.88,29.85
947.35,30.88
944.88,31.55
881.3,31.88
772.1,31.87
617.65,31.51
433.52,30.78
240.6,29.59
68.07,26.06
0,23.49
0,22.42
0,21.11
0,20.15
0,19.5
0,18.98
0,18.91
0,18.74
0,18.42
3.92,18.29
97,20.75
281.8,25.52
474.48,28.33
647.4,30.08
800.22,31.39
883.88,32.45
908.6,33.26
937,33.75
847.33,33.88
768.03,33.62
608.83,32.94
410.98,32.17
217.9,30.9
52.08,27.43
0,25.96
0,24.58
0,23.33
0,22.73
0,22.9
0,23.53
0,22.79
0,22.25
0,22.07
3.17,21.19
76.45,22.52
217.43,25.93
404.77,27.84
607.8,29.11
755.58,30.2
873.88,31.2
930.75,32.08
924.62,32.83
862.9,33.1
742.78,32.91
582.72,32.4
408.52,31.53
201.32,30.24
47.95,27.04
0,24.11
0,23.6
0,23.73
0,23.9
0,23.5
0,22.9
0,22.4
0,22.31
0,22.02
3.45,21.77
86.2,23.14
266.12,27.13
459.77,29.82
613.75,31.75
774.88,33.22
842.5,34.33
850.03,34.92
872.88,35.3
815.12,35.33
692.92,34.3
510.17,32.52
300.02,30.38
146.7,27.9
35.12,24.95
0,22.9
0,22.47
0,22.19
0,21.56
0,20.56
0,18.88
0,17.73
0,17.06
0,16.51
0,15.83
63.15,16.95
185.77,19.41
318.7,22.36
478.02,24.9
664.85,26.02
781.95,26.61
897.38,27.47
853.72,28.49
720.47,28.75
619.85,28.32
422.8,27.34
265.7,26.39
167.1,25.23
33.9,23.18
0,21
0,20.22
0,19.65
0,18.99
0,18.32
0,17.6
0,16.72
0,15.57
0,15.11
0,15.13
92.5,17.43
266.1,20.58
450.62,23.07
633.6,25.14
769.03,26.73
865.58,27.88
900.55,28.65
875.17,29.24
852.4,29.57
732.67,29.39
558.72,28.63
344.35,27.04
161.35,24.6
36.55,21.57
0,19.01
0,17.81
0,17.45
0,17.31
0,16.9
0,16.41
0,16.19
0,15.48
0,14.77
0,14.32
69.68,16.08
231.18,19.27
442.98,21.76
626.58,23.66
780.8,25.11
889,26.22
956,27.17
948.95,27.81
887.65,28.11
769.25,27.97
613.8,27.46
412.5,26.6
209.8,25.28
46.97,21.88
0,19.66
0,19.04
0,17.21
0,16.02
0,15.39
0,14.85
0,14.76
0,14.64
0,14.22
0,13.81
68.65,15.75
224.9,19.67
430.92,22.22
589.95,23.85
777,25.22
840.55,26.3
903.92,27.08
897.6,27.56
843.83,27.7
735.35,27.51
574.9,26.91
361.35,25.86
185.75,24.58
40,21.92
0,19.91
0,18.73
0,17.96
0,17.14
0,16.56
0,16.36
0,16.22
0,15.63
0,15.15
0,14.53
75.82,15.77
228.12,18.45
440.77,20.65
632.7,22.09
785.58,23.2
856.05,24.13
939.1,24.92
943.97,25.57
887.17,25.97
768.62,26.08
617.08,25.91
428.65,25.43
225.75,24.42
52.55,21.58
0,19.56
0,18.39
0,16.58
0,15.5
0,15.15
0,15.31
0,15.54
0,15.55
0,15.55
0,15.58
89.72,17.39
265.95,21.32
461.27,23.9
634.15,25.72
763.5,27.24
878.85,28.51
931,29.45
936.9,30.05
871.33,30.27
753.17,30.15
599.97,29.7
413.48,28.86
212.35,27.63
44.9,24.14
0,21.83
0,21.07
0,19.77
0,19.03
0,18.6
0,18.06
0,17.52
0,17.4
0,17.5
0,17.47
73.32,19.3
227.7,22.75
401.88,24.7
577.3,26.58
686.9,28.18
826.88,29.09
839.72,29.84
876.3,30.44
761.62,30.81
629.03,30.65
540.15,30.06
348.42,29.16
186.6,27.87
32.92,24.63
0,22.98
0,22.26
0,21.47
0,21.1
0,21.08
0,21.22
0,21.63
0,21
0,19.88
0,18.71
61,19.11
209.6,22.61
390,25.34
569.35,27.42
728.55,28.97
794.5,30.02
881.67,30.82
840.22,31.34
723.45,31.22
605.72,30.58
546.78,29.52
356.08,28.28
189.73,26.71
32.58,23.99
0,21.16
0,19.68
0,18.32
0,17.22
0,16.23
0,15.36
0,14.7
0,14.27
0,14.01
0,13.83
74.1,16.21
237.98,20.26
440.92,23.22
611.78,25.21
769.05,26.57
883.4,27.62
935.35,28.39
925.45,28.83
856.7,28.92
743.88,28.62
587.2,28.06
402.77,27.21
205.82,25.97
39.08,22.79
0,19.9
0,19.15
0,18.56
0,18.41
0,18.17
0,17.91
0,17.6
0,17.22
0,17.08
0,16.73
60.7,17.98
198.7,20.59
389.65,22.08
604.17,23.31
759.78,24.5
831.9,25.58
881.6,26.47
878.8,26.82
832.75,27.06
693.4,27.37
537,27.11
372.45,26.29
194.7,24.93
36.1,21.67
0,18.9
0,17.85
0,16.95
0,16.18
0,15.48
0,14.88
0,14.37
0,14.09
0,14.29
0,14.41
77.32,16.16
257.48,20.12
455.98,22.99
628.72,24.81
777.25,25.97
879.58,26.68
923.75,26.96
882.08,27.23
824.83,27.7
696.33,27.66
534.58,27.17
342.23,26.37
158.02,25.15
25.23,21.93
0,20.3
0,20.12
0,19.39
0,18.76
0,18.36
0,17.94
0,17.32
0,16.83
0,16.41
0,16.1
34.45,17.08
114.1,20.59
174.32,22.86
285.42,24.74
475,26.11
544.7,26.99
688.1,27.64
816.42,27.8
671.38,27.64
671.55,27.24
493.65,26.54
318.12,25.53
135.77,24.23
23,21.69
0,19.53
0,18.57
0,17.83
0,17.02
0,16.05
0,15.24
0,14.66
0,14.06
0,13.19
0,12.57
65.12,14.32
237.88,17.91
430.1,19.9
609.42,21.61
763.33,23.03
844.4,24.26
916.75,25.25
901.67,26
843.42,26.4
714.45,26.4
561.03,26.16
377.85,25.5
188.62,24.41
28.3,21.82
0,19.86
0,18.81
0,17.69
0,16.6
0,15.81
0,15.29
0,15.01
0,14.96
0,14.95
0,14.98
64.85,16.67
242.4,20.52
436.15,22.97
607.58,24.75
766.95,26.09
866.8,27.09
916.75,27.69
915.8,27.84
814.38,27.62
649.72,27.03
522.15,26.35
357.4,25.5
183.98,24.36
27.58,21.87
0,20.39
0,20
0,19.23
0,18.4
0,17.65
0,16.97
0,16.55
0,16.43
0,16.56
0,16.57
64.55,17.88
244.88,21.35
436.25,23.79
609.4,25.66
751.12,27.01
842.45,27.98
868.65,28.65
848.9,28.86
798.67,28.57
670.95,27.85
543.8,26.94
354,25.97
151.5,24.88
24.17,23.49
0,22.44
0,21.2
0,19.61
0,18.34
0,17.5
0,17.05
0,16.79
0,16.66
0,16.58
0,16.45
61.4,17.84
241.6,22.16
435.25,24.99
614.8,26.83
764.55,28.33
870,29.43
923.72,30.02
910.65,30.16
823.33,29.99
715.75,29.42
567.45,28.43
361.25,27.56
172.57,26.5
20.52,24.74
0,23.29
0,21.75
0,20.57
0,19.74
0,19.31
0,19.1
0,18.96
0,18.77
0,18.66
0,18.56
54.6,19.14
221.98,21.12
417.77,24.26
603.03,26.36
742.45,28.1
818.62,29.49
864.1,30.44
832.58,30.92
784.22,31.06
678.42,30.82
530.72,30.32
350.88,29.5
164.02,28.27
20.83,25.46
0,23.48
0,21.93
0,20.9
0,20.11
0,19.36
0,18.69
0,18.16
0,17.72
0,17.38
0,17.14
54.83,18.8
233.12,23.77
423.1,27.02
594.05,29
741.12,30.36
834.75,31.39
862.75,32.17
848.55,32.65
819.9,32.76
683.12,32.46
545.2,31.79
328.08,30.72
142.18,29.01
18.6,24.91
0,22.85
0,22.08
0,21.47
0,20.3
0,19.46
0,18.75
0,18.16
0,17.75
0,17.43
0,17.25
49.7,18.98
218.1,23.79
388.6,27.13
592.2,29.08
712.15,30.52
764.05,31.7
728.97,32.49
793.58,32.9
671,33.07
652.28,32.84
480.5,32.19
301.4,30.88
130.35,29.02
14.05,26.43
0,24.67
0,23.67
0,22.97
0,22.36
0,21.57
0,20.85
0,20.31
0,19.94
0,19.62
0,19.28
34.38,20.17
167.5,24.16
325.12,26.92
498.08,28.83
419.1,30.42
414.52,31.66
392.8,32.48
426.27,31.73
578.95,30.81
615,30.48
437.35,30.11
235.62,29.83
74.45,28.64
8.45,25.55
0,24
0,23.66
0,23.09
0,22.36
0,21.52
0,20.78
0,19.99
0,19.48
0,19.25
0,19.64
26.55,20.74
117.47,24.08
250.9,25.83
379,27.01
516.28,28.03
585.85,28.61
687.05,28.84
811.33,28.93
654.62,28.71
608.78,27.99
429.65,27.31
229.93,26.68
91.72,25.77
8.77,23.4
0,22.12
0,21.39
0,20.98
0,20.67
0,20.26
0,19.76
0,19.32
0,19
0,18.53
0,18.06
31.55,18.39
159.48,20.53
322.88,21.88
501.12,23.14
634,24.24
698.85,25.21
745.62,25.82
731.17,26.23
626.03,26.28
427.6,26.01
304.75,25.45
192.05,24.44
79.15,23.2
7.62,21.21
0,19.56
0,18.19
0,17.32
0,16.8
0,16.32
0,15.83
0,14.96
0,14.3
0,13.33
0,12.51
33.35,13.44
175.1,16.45
373.92,18.88
556.9,20.86
694.4,22.49
817.92,23.69
867.78,24.71
846.95,25.52
793.5,26.03
663.45,25.98
501.67,25.39
323.77,24.38
137.32,23.17
11.15,20.95
0,19.47
0,18.74
0,18.39
0,17.87
0,17.13
0,16.44
0,16.33
0,15.94
0,15.35
0,14.52
31.77,14.76
194.68,16.98
395.38,19.41
571.28,21.41
716.08,22.74
826.5,23.65
874.85,24.12
854.95,24.3
785.9,24.27
637,23.95
491.05,23.5
327.25,22.9
139.02,21.96
11.07,20.01
0,18.57
0,17.4
0,16.48
0,15.92
0,15.7
0,15.72
0,15.7
0,15.54
0,15.47
0,15.46
38.92,15.95
205.57,19.31
388.77,22.2
551.05,24.39
698.1,25.91
805.85,26.92
814.65,27.66
800.72,28.04
659.28,27.99
577.7,27.62
430.48,26.97
255.25,25.93
103.97,24.53
8.1,22.18
0,21.14
0,19.62
0,18.39
0,17.47
0,16.66
0,16.04
0,15.59
0,15.46
0,15.75
0,16.12
37.65,17.14
194.02,20.81
388.15,23.42
564.92,25.29
721.28,26.68
816.47,27.69
876.95,28.26
838.95,28.38
747.75,28.32
651,28.05
483.9,27.45
291.12,26.62
113.43,25.34
7.57,22.26
0,21.62
0,21.39
0,20.76
0,20.33
0,19.94
0,19.72
0,19.37
0,18.98
0,18.43
0,18.05
33.67,18.17
197.62,21.13
384.42,23.91
572.58,25.53
688.7,26.93
786.42,27.99
802.78,28.84
760.75,29.34
728.15,29.5
646.22,29.42
476.6,29.06
275.7,28.24
107.38,26.7
5.85,23.23
0,22.36
0,21.4
0,20.48
0,19.91
0,19.7
0,19.43
0,18.77
0,17.96
0,17.42
0,17.02
33.75,17.67
196.57,21.79
388.58,24.94
568.95,26.93
717.03,28.25
826.4,29.27
876.2,30.03
863.2,30.42
794.22,30.39
671.92,29.91
508.35,28.91
318,27.57
125.45,26.04
6.88,22.69
0,22
0,21.08
0,19.75
0,18.6
0,17.79
0,17.28
0,17
0,16.89
0,16.83
0,16.75
32.15,17.21
197.07,21.6
389.65,25.78
569.62,28.02
720.42,29.56
821.22,30.6
843.9,31.27
817.3,31.6
769.4,31.39
647.28,30.71
469.95,29.74
275.55,28.88
89.6,27.33
4.65,23.88
0,22.16
0,21.41
0,20.72
0,19.86
0,19.67
0,19.46
0,19.6
0,19.3
0,18.08
0,17.36
13.8,17
69.88,17.66
144.27,19.07
256.6,21.49
413.23,23.81
635.58,25.05
653.25,26.21
